지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,2015-12-13 16:00,11,,1.9,20,32,4.2,-5,1012,1022.4,1,0.68,,,0,0,,,1800,,,7.9,9.5,7.5,6.3,6.1
108,2015-12-13 17:00,8.8,,2.3,20,39,4.4,-4.4,1012.3,1022.8,0.9,0.24,,,0,0,,,1800,,,6.2,8.1,7.4,6.6,6.2
108,2015-12-13 18:00,7.1,,2.7,20,44,4.4,-4.3,1012.5,1023.1,0,0.01,,,0,0,,,1800,,,4.9,6.3,6.9,6.8,6.3
108,2015-12-13 19:00,6.2,,2.7,20,48,4.5,-4,1012.6,1023.2,,,,,,,,,2000,,,4.1,5.2,6.4,6.8,6.4
108,2015-12-13 20:00,5.5,,0.1,0,49,4.4,-4.3,1012.6,1023.3,,,,,,,,,2000,,,3.3,4.4,6,6.7,6.5
108,2015-12-13 21:00,4.6,,0.8,20,54,4.6,-3.9,1012.9,1023.6,,,,,0,0,,,1800,1,,2.5,3.3,5.4,6.6,6.5
108,2015-12-13 22:00,4.1,,0.3,0,53,4.3,-4.6,1012.9,1023.6,,,,,,,,,2000,,,2.2,2.8,5,6.4,6.5
108,2015-12-13 23:00,3.4,,1.2,20,56,4.4,-4.5,1013.1,1023.8,,,,,,,,,2000,,,1.7,2.4,4.6,6.3,6.5
108,2015-12-14 0:00,2.8,,1.4,20,57,4.3,-4.8,1012.8,1023.6,,,,,3,0,Ci,,1800,,,1.6,2.1,4.3,6.1,6.4
108,2015-12-14 1:00,2.6,,2.2,20,60,4.4,-4.3,1012.5,1023.3,,,,,,,,,2000,,,1.8,2,4,5.9,6.3
108,2015-12-14 2:00,3.1,,1.5,20,56,4.3,-4.8,1012.6,1023.3,,,,,,,,,2000,,,2.2,2.4,3.9,5.8,6.3
108,2015-12-14 3:00,3.3,,1.7,20,57,4.4,-4.4,1012.6,1023.3,,,,,8,2,ScAs,10,2000,1,,2.7,2.6,3.8,5.7,6.2
108,2015-12-14 4:00,3.9,,2.6,20,61,4.9,-2.9,1012.5,1023.2,,,,,10,3,ScAs,10,1800,,,3.2,3.3,4,5.6,6.1
108,2015-12-14 5:00,4.1,,2.9,20,63,5.2,-2.3,1012,1022.7,,,,,9,6,ScAs,10,1800,,,3.5,3.6,4.1,5.5,6.1
108,2015-12-14 6:00,4.4,,2.6,20,64,5.4,-1.8,1011.9,1022.6,,,,,10,6,ScAs,10,1700,,,3.7,3.9,4.2,5.5,6.1
108,2015-12-14 7:00,4.5,,2.1,20,64,5.4,-1.7,1011.9,1022.6,,,,,10,7,ScAs,10,1700,,,3.9,4.1,4.3,5.5,6
108,2015-12-14 8:00,4.7,,1.7,20,63,5.4,-1.7,1011.9,1022.6,0,0.01,,,10,6,ScAs,10,1500,,,4,4.2,4.4,5.5,6
108,2015-12-14 9:00,5.1,0,2,20,63,5.6,-1.3,1011.7,1022.4,0,0.1,,,10,7,ScAs,10,1500,1,1,4.6,4.5,4.5,5.5,6
108,2015-12-14 10:00,5.7,,3,20,60,5.5,-1.4,1011.5,1022.1,0,0.22,,,10,6,ScAs,10,1500,,1,5.4,5.2,4.7,5.5,6
108,2015-12-14 11:00,6.2,,2.1,20,63,6,-0.3,1011.2,1021.8,0,0.35,,,10,6,ScAs,10,1400,,1,6.2,6,5,5.6,6
108,2015-12-14 12:00,6.2,0,2.3,20,68,6.4,0.7,1010.2,1020.8,0,0.26,,,10,6,ScAs,10,1200,,1,6.4,6,5.3,5.7,6
108,2015-12-14 13:00,6.4,,2.7,20,70,6.7,1.3,1009.8,1020.4,0,0.32,,,10,7,ScAs,10,1200,,1,6.6,6.3,5.6,5.8,6
108,2015-12-14 14:00,6.1,,2.7,20,79,7.4,2.7,1009.5,1020.1,0,0.22,,,10,7,StNs,8,800,,1901,6.6,6.3,5.7,5.9,6
108,2015-12-14 15:00,5.9,1,1.2,20,85,7.8,3.5,1009.3,1019.9,0,0.18,,,10,7,StNs,8,500,1,1901,6.6,6.3,5.8,6,6.1
108,2015-12-14 16:00,5.7,,2.7,20,87,7.9,3.6,1009.2,1019.8,0,0.15,,,10,7,StNs,8,500,,1901,6.3,6.2,5.9,6,6.1
108,2015-12-14 17:00,5.4,,1.7,20,90,8,3.8,1009,1019.6,0,0.07,,,10,6,StNs,8,400,,1901,6,6,5.9,6.1,6.1
108,2015-12-14 18:00,5.1,1,3.1,110,89,7.8,3.4,1008.7,1019.3,0,0.01,,,10,6,ScAs,10,600,,1901,5.5,5.6,5.8,6.2,6.2
108,2015-12-14 19:00,5,,2.1,110,89,7.7,3.3,1008.8,1019.4,,,,,10,4,ScAs,10,500,,1901,5.4,5.5,5.7,6.2,6.3
108,2015-12-14 20:00,5.2,,2.1,110,89,7.8,3.5,1008.7,1019.3,,,,,10,8,ScAs,10,600,,1901,5.4,5.4,5.7,6.2,6.3
108,2015-12-14 21:00,5.3,0,2.4,110,91,8.1,3.9,1008.4,1019,,,,,10,8,ScAs,10,600,1,1901,5.4,5.5,5.7,6.2,6.3
108,2015-12-14 22:00,5.2,,1.9,140,92,8.1,4,1008.2,1018.8,,,,,10,8,ScAs,10,400,,1901,5.4,5.5,5.7,6.2,6.3
108,2015-12-14 23:00,5,,3.3,320,89,7.7,3.3,1008.5,1019.1,,,,,10,8,ScAs,10,500,,1901,5.3,5.5,5.7,6.3,6.3
108,2015-12-15 0:00,5,0.5,1.7,270,88,7.6,3.1,1008.6,1019.2,,,,,10,10,St,6,400,,19,5.3,5.4,5.6,6.2,6.3
108,2015-12-15 1:00,5,,0.4,0,88,7.6,3.1,1008.2,1018.8,,,,,,,,,600,,19,4.9,5.3,5.6,6.2,6.3
108,2015-12-15 2:00,4.9,,0.8,270,88,7.6,3,1008.1,1018.7,,,,,,,,,600,,19,5,5.1,5.5,6.2,6.4
108,2015-12-15 3:00,4.5,,3.1,340,88,7.4,2.6,1008,1018.6,,,,,9,9,Sc,10,500,1,19,4.8,5.1,5.5,6.2,6.4
108,2015-12-15 4:00,4,,2.6,290,85,6.9,1.7,1007.7,1018.3,,,,,9,9,Sc,10,700,,19,4.2,4.6,5.4,6.2,6.4
108,2015-12-15 5:00,4,,2.6,320,82,6.6,1.1,1007.7,1018.3,,,,,9,9,Sc,8,800,,19,4.7,4.7,5.3,6.2,6.4
108,2015-12-15 6:00,3.9,0.1,1.7,270,87,7,1.9,1007.6,1018.2,,,,,9,9,Sc,10,600,,1901,4.6,4.7,5.2,6.2,6.4
108,2015-12-15 7:00,3.6,,1.1,320,87,6.9,1.6,1008,1018.7,,,,,8,8,Sc,10,600,,19,3.9,4.3,5.2,6.1,6.3
108,2015-12-15 8:00,3.6,,1.6,290,84,6.6,1.1,1008.9,1019.6,0,0.01,,,9,9,Sc,10,500,,19,4.1,4.1,5,6.1,6.3
108,2015-12-15 9:00,3.9,,1.1,270,84,6.8,1.4,1008.9,1019.6,0,0.1,,,9,5,ScAs,10,500,1,19,4.6,4.3,5,6.1,6.4
108,2015-12-15 10:00,4.3,,1.2,290,78,6.4,0.7,1008.7,1019.3,0,0.22,,,10,5,ScAs,10,500,,19,5.5,4.9,5.1,6,6.3
108,2015-12-15 11:00,5,,0.7,360,72,6.2,0.3,1008.5,1019.1,0,0.45,,,9,9,Sc,10,500,,19,7.3,5.7,5.3,6,6.3
108,2015-12-15 12:00,6.4,,2.8,270,69,6.6,1.1,1008,1018.6,0.7,0.91,,,8,8,Sc,10,600,,4019,8.7,7.3,5.8,6.1,6.3
108,2015-12-15 13:00,6.2,,4.1,360,63,6,-0.3,1007.2,1017.8,0.2,0.51,,,8,8,Sc,10,700,,40,8.1,7.3,6.2,6.2,6.3
108,2015-12-15 14:00,7.5,,4,250,54,5.6,-1.2,1006.9,1017.4,0.9,1.07,,,7,7,Sc,10,700,,40,9.5,8.2,6.6,6.3,6.3
108,2015-12-15 15:00,8.1,,4.4,270,51,5.5,-1.4,1006.8,1017.3,1,0.9,,,6,6,Sc,10,500,1,40,9.7,8.6,6.9,6.5,6.4
108,2015-12-15 16:00,6.6,,5.2,270,55,5.4,-1.8,1006.8,1017.3,0.4,0.37,,,9,9,Sc,10,1200,,40,7.5,8,7.2,6.7,6.5
108,2015-12-15 17:00,6.1,,3.7,290,59,5.6,-1.3,1007.1,1017.7,0,0.1,,,9,9,Sc,10,1200,,,6.5,7,7,6.8,6.5
108,2015-12-15 18:00,5.5,,3.4,290,63,5.7,-0.9,1007.2,1017.8,0,0.01,,,7,7,Sc,10,800,,40,5.2,6.1,6.8,6.9,6.6
108,2015-12-15 19:00,5,,4.8,340,60,5.2,-2.1,1007.4,1018,,,,,,,,,900,,40,5,5.6,6.4,6.8,6.7
108,2015-12-15 20:00,4.2,,4.1,340,60,5,-2.8,1008.1,1018.7,,,,,,,,,900,,40,4.4,5,6.1,6.8,6.7
108,2015-12-15 21:00,3.5,,5.4,360,61,4.8,-3.3,1008.9,1019.6,,,,,8,8,Sc,10,1300,1,40,4.3,4.7,5.8,6.8,6.7
108,2015-12-15 22:00,2.8,,4.2,360,65,4.9,-3.1,1009.5,1020.2,,,,,,,,,1400,,,3.7,4.4,5.6,6.6,6.7
108,2015-12-15 23:00,2.3,,3.2,50,58,4.2,-5.1,1008.8,1019.5,,,,,,,,,1900,,,3.1,3.7,5.3,6.5,6.7
108,2015-12-16 0:00,2,,3.2,50,55,3.9,-6.1,1008.3,1019,,,,,8,8,Sc,10,1900,,,3.1,3.5,5,6.4,6.7
108,2015-12-16 1:00,1.9,,4.2,20,53,3.7,-6.6,1008.1,1018.8,,,,,,,,,1900,,,3.2,3.4,4.8,6.3,6.6
108,2015-12-16 2:00,1.6,,3.4,20,56,3.8,-6.2,1007.9,1018.7,,,,,,,,,2000,,,2.9,3.2,4.7,6.2,6.6
108,2015-12-16 3:00,1.5,,2.9,20,57,3.9,-6.1,1008.1,1018.9,,,,,6,6,Sc,10,2000,1,,2.7,3,4.5,6.1,6.5
108,2015-12-16 4:00,1,,2.6,20,61,4,-5.6,1008.2,1019,,,,,3,3,Sc,10,2000,,,1.8,2.6,4.3,6,6.5
108,2015-12-16 5:00,0.1,,3.1,20,67,4.1,-5.3,1008.1,1018.9,,,,,1,1,Sc,10,2000,,,1.1,1.9,4,5.8,6.4
108,2015-12-16 6:00,-0.7,,2.3,20,64,3.7,-6.6,1008.1,1019,,,,,0,0,,,2000,,,0.8,1.5,3.7,5.7,6.3
108,2015-12-16 7:00,-1.3,,3.9,20,60,3.3,-8,1008.4,1019.3,,,,,0,0,,,2000,,,0.6,1.2,3.4,5.6,6.3
108,2015-12-16 8:00,-1.8,,1.8,20,61,3.3,-8.3,1008.6,1019.5,0,0.02,,,0,0,,,2000,,,0.4,0.9,3.2,5.4,6.2
108,2015-12-16 9:00,-1.4,,2.1,50,54,3,-9.5,1008.6,1019.5,1,0.32,,,0,0,,,2000,1,,0.4,1.1,3,5.3,6.1
108,2015-12-16 10:00,0,,2.4,110,50,3,-9.2,1008.7,1019.5,1,0.79,,,1,1,Sc,10,1800,,,1.9,1.5,3,5.2,6.1
108,2015-12-16 11:00,0.2,,4.6,200,48,3,-9.5,1008.3,1019.1,1,1.21,,,2,2,Sc,10,1800,,,4.8,2.3,3.2,5.1,6
108,2015-12-16 12:00,1.1,,4.6,230,42,2.8,-10.4,1007.4,1018.2,1,1.5,,,3,3,Sc,10,1800,,,7.1,4.1,3.6,5.1,5.9
108,2015-12-16 13:00,2.8,,3.2,360,37,2.8,-10.4,1006.7,1017.4,1,1.54,,,4,2,ScAcCi,10,1800,,,8.2,5.4,4.3,5.1,5.8
108,2015-12-16 14:00,2.3,,5,360,38,2.8,-10.5,1006.3,1017,1,1.35,,,4,3,ScCi,10,1800,,,7.5,5.4,4.8,5.3,5.8
108,2015-12-16 15:00,1.8,,5.1,340,40,2.8,-10.3,1006.3,1017,1,1.27,,,2,2,Sc,10,2000,1,,6.2,5.8,5.2,5.5,5.9
108,2015-12-16 16:00,0.4,,5.3,360,46,2.9,-9.8,1006.9,1017.7,0.7,0.6,,,3,3,Sc,10,2000,,,4.2,4.8,5.2,5.6,5.9
108,2015-12-16 17:00,-0.5,,4.6,360,49,2.9,-9.9,1007.5,1018.3,0.6,0.17,,,3,3,Sc,10,2000,,,2.5,3.1,4.9,5.7,6
108,2015-12-16 18:00,-1.7,,6.1,320,52,2.8,-10.2,1008.3,1019.2,0,0.01,,,3,3,Sc,10,2000,,,1.6,2.1,4.4,5.7,6
108,2015-12-16 19:00,-2.7,,4.5,340,51,2.6,-11.4,1009.1,1020.1,,,,,,,,,2000,,,0.8,1.4,3.9,5.6,6
108,2015-12-16 20:00,-3.4,,5.1,360,53,2.5,-11.6,1010.1,1021.1,,,,,,,,,2000,,,0.4,1,3.5,5.5,6
108,2015-12-16 21:00,-3.9,,4.7,20,52,2.4,-12.3,1010.9,1021.9,,,,,2,2,Sc,10,2000,1,,0.1,0.7,3.2,5.3,6
108,2015-12-16 22:00,-4.2,,5.5,20,49,2.2,-13.3,1011.4,1022.4,,,,,,,,,2000,,,-0.1,0.3,2.9,5.2,5.9
108,2015-12-16 23:00,-4.6,,5.7,20,46,2,-14.4,1011.7,1022.8,,,,,,,,,2000,,,-0.2,0,2.6,5,5.8
108,2015-12-17 0:00,-5,,3.1,20,46,1.9,-14.8,1012.2,1023.3,,,,,0,0,,,2000,,,-0.4,-0.2,2.4,4.9,5.8
108,2015-12-17 1:00,-5.2,,4.7,50,46,1.9,-15,1012.1,1023.2,,,,,,,,,2000,,,-0.5,-0.5,2.2,4.7,5.7
108,2015-12-17 2:00,-5.6,,3.9,340,47,1.9,-15.1,1012.2,1023.3,,,,,,,,,2000,,,-0.6,-0.7,2,4.6,5.6
108,2015-12-17 3:00,-6,,2.6,20,50,2,-14.7,1012.8,1023.9,,,,,0,0,,,2000,4,,-0.7,-1,1.9,4.4,5.5
108,2015-12-17 4:00,-6.3,,3.5,360,49,1.9,-15.2,1013.3,1024.4,,,,,0,0,,,2000,,,-0.9,-1.2,1.7,4.3,5.4
108,2015-12-17 5:00,-6.7,,3.3,340,51,1.9,-15.1,1013.7,1024.9,,,,,0,0,,,2000,,,-1,-1.5,1.5,4.2,5.3
108,2015-12-17 6:00,-7,,3.6,360,53,1.9,-14.9,1014.2,1025.4,,,,,0,0,,,2000,,,-1.2,-1.7,1.4,4.1,5.2
108,2015-12-17 7:00,-7.2,,3.3,50,53,1.9,-15.1,1015,1026.2,,,,,0,0,,,2000,,,-1.3,-1.9,1.2,4,5.2
108,2015-12-17 8:00,-7.3,,4,50,53,1.9,-15.2,1015.4,1026.6,0.1,0.03,,,0,0,,,2000,,,-1.4,-2.1,1.1,3.9,5.1
108,2015-12-17 9:00,-6.7,,2.6,50,48,1.8,-15.9,1016.4,1027.6,1,0.34,,,0,0,,,2000,4,,-1,-1.6,1,3.8,5
108,2015-12-17 10:00,-5.7,,3.1,50,43,1.7,-16.3,1017.1,1028.3,1,0.88,,,0,0,,,2000,,,-0.2,-0.7,1,3.7,4.9
108,2015-12-17 11:00,-4.7,,2.5,70,41,1.8,-15.9,1017.3,1028.4,1,1.31,,,0,0,,,2000,,,0.1,-0.2,1,3.6,4.8
108,2015-12-17 12:00,-3.9,,3.2,360,38,1.7,-16.1,1017.2,1028.3,1,1.58,,,0,0,,,2000,,,0.6,0,1,3.6,4.8
108,2015-12-17 13:00,-2.1,,2,70,34,1.8,-15.8,1016.7,1027.7,1,1.66,,,0,0,,,2500,,,0.8,0.1,1.1,3.5,4.7
108,2015-12-17 14:00,-1.6,,2.5,70,31,1.7,-16.5,1016.5,1027.5,1,1.56,,,0,0,,,2500,,,2.2,0.2,1.1,3.5,4.6
108,2015-12-17 15:00,-0.8,,3.5,70,29,1.7,-16.6,1016.8,1027.8,1,1.27,,,0,0,,,2500,1,,2,0.2,1.2,3.4,4.6
108,2015-12-17 16:00,-1,,3.7,70,29,1.6,-16.8,1017.4,1028.4,1,0.8,,,0,0,,,2500,,,0.8,0.1,1.3,3.5,4.6
108,2015-12-17 17:00,-2,,2.4,50,34,1.8,-15.8,1017.7,1028.7,1,0.32,,,0,0,,,2500,,,0.3,0,1.4,3.5,4.5
108,2015-12-17 18:00,-2.9,,2.1,50,37,1.8,-15.5,1018.3,1029.4,0,0.02,,,0,0,,,2000,,,0,-0.1,1.4,3.5,4.5
108,2015-12-17 19:00,-3.5,,1,50,40,1.9,-15.1,1018.6,1029.7,,,,,,,,,2000,,,-0.2,-0.2,1.3,3.5,4.5
108,2015-12-17 20:00,-4.2,,0.5,50,41,1.8,-15.5,1019.4,1030.5,,,,,,,,,2000,,,-0.4,-0.5,1.3,3.4,4.5
108,2015-12-17 21:00,-4.3,,1.4,50,43,1.9,-15,1019.8,1030.9,,,,,0,0,,,2000,1,,-0.6,-0.8,1.2,3.4,4.4
108,2015-12-17 22:00,-4.5,,1.9,50,43,1.9,-15.2,1020.2,1031.4,,,,,,,,,2000,,,-0.7,-1,1.1,3.3,4.4
108,2015-12-17 23:00,-5.2,,1.8,50,48,2,-14.5,1020.3,1031.5,,,,,,,,,2000,,,-1,-1.3,1,3.3,4.4
108,2015-12-18 0:00,-5.4,,1.1,50,49,2,-14.4,1020.2,1031.4,,,,,0,0,,,2000,,,-1.2,-1.6,0.9,3.3,4.3
108,2015-12-18 1:00,-6.1,,1.2,50,54,2.1,-13.9,1020.4,1031.6,,,,,,,,,2000,,,-1.4,-2,0.8,3.2,4.3
108,2015-12-18 2:00,-6.3,,0.3,0,57,2.2,-13.4,1020.4,1031.6,,,,,,,,,2000,,,-1.7,-2.2,0.7,3.2,4.3
108,2015-12-18 3:00,-6,,0.7,50,59,2.3,-12.7,1020.6,1031.8,,,,,0,0,,,2000,4,,-1.8,-2.3,0.6,3.1,4.3
108,2015-12-18 4:00,-6.6,,2.1,70,62,2.3,-12.6,1020.7,1031.9,,,,,0,0,,,2000,,,-2,-2.5,0.5,3,4.1
108,2015-12-18 5:00,-6.8,,2.9,70,62,2.3,-12.8,1020.6,1031.8,,,,,0,0,,,2000,,,-2,-2.6,0.4,3,4.2
108,2015-12-18 6:00,-7,,2.1,70,66,2.4,-12.2,1020.7,1032,,,,,4,4,Sc,10,2000,,,-2,-2.6,0.4,2.9,4.1
108,2015-12-18 7:00,-6.6,,2,110,62,2.3,-12.6,1020.9,1032.1,,,,,7,7,Sc,10,2000,,,-1.7,-2.3,0.3,2.9,4.1
108,2015-12-18 8:00,-6,,1.9,110,61,2.4,-12.3,1021.5,1032.7,0,0.02,,,8,8,Sc,10,2000,,,-1.3,-1.9,0.2,2.8,4
108,2015-12-18 9:00,-4.8,,2,70,58,2.5,-11.8,1021.9,1033.1,0,0.1,,,9,9,Sc,10,2000,4,,-0.7,-1.2,0.3,2.8,3.9
108,2015-12-18 10:00,-3.6,,2.2,110,57,2.7,-10.9,1022.3,1033.4,0,0.21,,,10,7,ScAs,10,2000,,,-0.3,-0.6,0.4,2.7,3.9
108,2015-12-18 11:00,-2.8,,2.7,110,55,2.7,-10.6,1022.4,1033.5,0,0.25,,,10,7,ScAs,10,1800,,,-0.1,-0.4,0.3,2.7,3.9
108,2015-12-18 12:00,-2.2,,1.7,90,53,2.8,-10.5,1022,1033.1,0,0.3,,,10,7,ScAs,10,1800,,,0,-0.1,0.4,2.6,3.8
108,2015-12-18 13:00,-1.9,,2.3,110,54,2.9,-9.9,1021.4,1032.5,0,0.23,,,10,7,ScAs,10,1700,,,0,-0.1,0.4,2.6,3.8
108,2015-12-18 14:00,-1.7,,2.9,90,54,2.9,-9.8,1021.1,1032.1,0,0.22,,,10,6,ScAs,10,1500,,,0,0,0.4,2.6,3.8
108,2015-12-18 15:00,-1.4,,2.5,90,54,3,-9.5,1021.2,1032.2,0,0.17,,,10,7,ScAs,10,1400,1,,0,0,0.4,2.6,3.7
108,2015-12-18 16:00,-1.4,,3.7,90,56,3.1,-9,1021.3,1032.3,0,0.1,,,10,7,ScAs,10,1200,,,0,0,0.5,2.6,3.7
108,2015-12-18 17:00,-1.3,,3.1,110,61,3.4,-7.8,1021.9,1032.9,0,0.06,,,10,7,ScAs,10,1100,,,-0.1,-0.1,0.5,2.6,3.7
108,2015-12-18 18:00,-1.3,0,2.9,110,64,3.6,-7.2,1022.1,1033.1,0,0,,,9,9,Sc,10,1100,,5,-0.1,-0.1,0.5,2.6,3.6
108,2015-12-18 19:00,-1.2,,2.6,110,65,3.6,-6.9,1022.4,1033.4,,,,,,,,,1300,,,-0.1,-0.1,0.5,2.5,3.6
108,2015-12-18 20:00,-1.2,,2,70,66,3.7,-6.7,1022.7,1033.7,,,,,,,,,1300,,,-0.2,-0.2,0.6,2.5,3.6
108,2015-12-18 21:00,-1,,2,70,66,3.8,-6.5,1023,1034,,,,,8,8,Sc,10,1300,1,,-0.1,-0.1,0.5,2.5,3.6
108,2015-12-18 22:00,-1.4,,1.3,70,71,3.9,-5.9,1023.1,1034.1,,,,,,,,,1300,,,-0.6,-0.3,0.5,2.5,3.6
108,2015-12-18 23:00,-2.1,,2.1,110,72,3.8,-6.4,1023.3,1034.4,,,,,,,,,1300,,,-0.8,-1,0.5,2.5,3.5
108,2015-12-19 0:00,-2.7,,2.5,110,75,3.8,-6.5,1023.6,1034.7,,,,,0,0,,,1300,,,-1,-1.2,0.5,2.5,3.5
108,2015-12-19 1:00,-3.1,,1.9,140,78,3.8,-6.3,1023.7,1034.8,,,,,,,,,1300,,,-1.1,-1.3,0.5,2.5,3.5
108,2015-12-19 2:00,-3.3,,2.2,140,79,3.8,-6.4,1023.7,1034.8,,,,,,,,,1300,,,-1.2,-1.5,0.4,2.5,3.5
108,2015-12-19 3:00,-3.4,,2.3,140,82,3.9,-6,1024.1,1035.2,,,,,0,0,,,1200,4,,-1.3,-1.5,0.4,2.4,3.5
108,2015-12-19 4:00,-3.6,,2.5,140,86,4,-5.6,1024.1,1035.3,,,,,0,0,,,1100,,,-1.4,-1.6,0.4,2.5,3.5
108,2015-12-19 5:00,-3.9,,1.9,140,87,4,-5.7,1024.2,1035.4,,,,,0,0,,,900,,19,-1.5,-1.7,0.3,2.4,3.5
108,2015-12-19 6:00,-4.1,,1.4,140,88,4,-5.7,1024.7,1035.9,,,,,0,0,,,800,,19,-1.7,-2,0.2,2.4,3.4
108,2015-12-19 7:00,-4.4,,2,140,90,4,-5.7,1025,1036.2,,,,,0,0,,,700,,19,-1.9,-2.2,0.1,2.3,3.4
108,2015-12-19 8:00,-4.6,,2.1,140,90,3.9,-5.9,1025.7,1036.9,0,0.02,,,0,0,,,600,,19,-1.9,-2.3,0.1,2.3,3.3
108,2015-12-19 9:00,-3.3,,2.1,140,81,3.9,-6.1,1026,1037.2,0.8,0.31,,,0,0,,,600,4,19,-1,-1.4,0.1,2.3,3.4
108,2015-12-19 10:00,-1,,2.5,110,73,4.2,-5.2,1026.2,1037.3,1,0.82,,,0,0,,,600,,19,-0.1,-0.4,0.2,2.3,3.3
108,2015-12-19 11:00,0.9,,1.6,70,64,4.2,-5.1,1026.4,1037.4,1,1.2,,,0,0,,,600,,4019,0.1,0.1,0.3,2.2,3.3
108,2015-12-19 12:00,2.5,,1.4,70,58,4.2,-4.9,1025.7,1036.6,1,1.46,,,0,0,,,600,,40,1.1,0.4,0.3,2.2,3.3
108,2015-12-19 13:00,4.1,,1.9,110,47,3.8,-6.2,1024.7,1035.5,1,1.51,,,0,0,,,600,,40,1.4,0.6,0.3,2.2,3.3
108,2015-12-19 14:00,5.1,,1.3,110,40,3.5,-7.4,1023.8,1034.6,1,1.44,,,0,0,,,700,,40,2.1,0.9,0.4,2.3,3.2
108,2015-12-19 15:00,6.7,,0.9,250,38,3.7,-6.6,1023.3,1034,1,1.1,,,2,0,Ci,,800,1,40,1.7,1.3,0.4,2.2,3.2
108,2015-12-19 16:00,6.5,,0.5,270,38,3.7,-6.8,1023.3,1034,1,0.63,,,2,0,Ci,,1100,,40,0.8,1.1,0.4,2.2,3.2
108,2015-12-19 17:00,4.9,,2.1,270,44,3.8,-6.3,1023.3,1034.1,1,0.27,,,2,0,Ci,,1400,,,0.1,0.4,0.4,2.2,3.2
108,2015-12-19 18:00,2.9,,1.7,340,52,3.9,-6,1023.5,1034.4,0,0.02,,,2,0,Ci,,1400,,,0,0,0.5,2.2,3.2
108,2015-12-19 19:00,1.8,,0.6,360,52,3.6,-7,1023.7,1034.6,,,,,,,,,1400,,,0,0,0.5,2.3,3.2
108,2015-12-19 20:00,0.8,,0.5,360,54,3.5,-7.4,1023.8,1034.8,,,,,,,,,1400,,,-0.2,-0.1,0.5,2.3,3.2
108,2015-12-19 21:00,-0.3,,2,90,61,3.6,-6.9,1023.8,1034.8,,,,,0,0,,,1200,4,,-0.3,-0.2,0.6,2.3,3.2
108,2015-12-19 22:00,-0.5,,0.7,90,61,3.6,-7.1,1024,1035,,,,,,,,,1200,,,-0.4,-0.2,0.6,2.3,3.2
108,2015-12-19 23:00,-1.1,,2.2,90,65,3.7,-6.8,1023.7,1034.7,,,,,,,,,1200,,,-0.4,-0.4,0.6,2.3,3.2
108,2015-12-20 0:00,-1.8,,2.1,90,70,3.8,-6.5,1023.5,1034.6,,,,,0,0,,,1100,,,-0.5,-0.5,0.6,2.3,3.2
108,2015-12-20 1:00,-1.9,,1.8,110,67,3.6,-7.2,1023.1,1034.2,,,,,,,,,900,,40,-0.6,-0.7,0.6,2.3,3.2
108,2015-12-20 2:00,-2.2,,0.8,70,69,3.6,-7.1,1023.3,1034.4,,,,,,,,,900,,40,-0.7,-0.8,0.6,2.3,3.2
108,2015-12-20 3:00,-2.6,,1.8,70,76,3.8,-6.2,1023.1,1034.2,,,,,4,0,Ci,,900,4,4019,-0.9,-1,0.6,2.3,3.2
108,2015-12-20 4:00,-2.9,,1.8,90,75,3.7,-6.7,1022.6,1033.7,,,,,3,0,Ci,,800,,19,-0.9,-1.1,0.5,2.3,3.2
108,2015-12-20 5:00,-3,,1.8,90,73,3.6,-7.1,1022,1033.1,,,,,2,0,Ci,,800,,19,-1.1,-1.2,0.5,2.3,3.2
108,2015-12-20 6:00,-3.2,,1.7,90,77,3.7,-6.6,1021.5,1032.6,,,,,3,0,Ci,,1400,,19,-1.1,-1.3,0.4,2.3,3.2
108,2015-12-20 7:00,-3,,1.7,90,75,3.7,-6.8,1021.1,1032.2,,,,,4,0,Ci,,1400,,,-1,-1.1,0.4,2.3,3.2
108,2015-12-20 8:00,-3.3,,1.9,70,75,3.6,-7.1,1020.9,1032,0,0.01,,,4,3,AcCi,35,1400,,,-1.1,-1.2,0.4,2.2,3.2
108,2015-12-20 9:00,-2.2,,2,110,71,3.7,-6.7,1020.8,1031.9,0,0.14,,,7,4,AcCi,35,1400,4,,-0.3,-0.6,0.4,2.2,3.2
108,2015-12-20 10:00,-0.4,,1.5,90,60,3.6,-7.2,1021,1032,0.4,0.51,,,7,3,AcCi,35,800,,40,0,0,0.4,2.2,3.1
108,2015-12-20 11:00,1.8,,2,90,52,3.6,-7,1020.6,1031.5,1,0.93,,,6,1,AcCi,35,800,,40,0.3,0.2,0.5,2.2,3.1
108,2015-12-20 12:00,4,,1,140,44,3.6,-7.1,1019.6,1030.4,1,1.22,,,7,0,Ci,,1200,,40,0.7,0.6,0.5,2.2,3.1
108,2015-12-20 13:00,5.2,,2.1,90,41,3.6,-7,1018.1,1028.8,0.8,1.05,,,8,2,ScCi,10,1400,,,1.2,0.9,0.6,2.2,3.1
